lg	inLg	name
fr	trv	taroko
fr	ts	tsonga
fr	tsd	tsakonien
fr	tsi	tsimshian
fr	tt	tatar
fr	ttt	tati caucasien
fr	tum	tumbuka
fr	tvl	tuvalu
fr	tw	twi
fr	twq	tasawaq
fr	ty	tahitien
fr	tyv	touvain
fr	tzm	amazighe de l’Atlas central
fr	udm	oudmourte
fr	ug	ouïghour
fr	ug	ouïgour
fr	uga	ougaritique
fr	uk	ukrainien
fr	umb	umbundu
fr	und	langue indéterminée
fr	ur	ourdou
fr	uz	ouzbek
fr	vai	vaï
fr	ve	venda
fr	vec	vénitien
fr	vep	vepse
fr	vi	vietnamien
fr	vls	flamand occidental
fr	vmf	franconien du Main
fr	vo	volapük
fr	vot	vote
fr	vro	võro
fr	vun	vunjo
fr	wa	wallon
fr	wae	walser
fr	wal	walamo
fr	war	waray
fr	was	washo
fr	wbp	warlpiri
fr	wo	wolof
fr	wuu	wu
fr	xal	kalmouk
fr	xh	xhosa
fr	xmf	mingrélien
fr	xog	soga
fr	yao	yao
fr	yap	yapois
fr	yav	yangben
fr	ybb	yemba
fr	yi	yiddish
fr	yo	yoruba
fr	yrl	nheengatou
fr	yue	cantonais
fr	za	zhuang
fr	zap	zapotèque
fr	zbl	symboles Bliss
fr	zea	zélandais
fr	zen	zenaga
fr	zgh	amazighe standard marocain
fr	zh	chinois
fr	zh_Hans	chinois simplifié
fr	zh_Hant	chinois traditionnel
fr	zu	zoulou
fr	zun	zuñi
fr	zxx	sans contenu linguistique
fr	zza	zazaki
tt	af	африкаанс
tt	am	амхар
tt	ar	гарәп
tt	arn	мапуче
tt	as	ассам
tt	az	әзәрбайҗан
tt	ba	башкорт
tt	ban	бали
tt	be	белорус
tt	bem	бемба
tt	bg	болгар
tt	bn	бенгали
tt	bo	тибет
tt	br	бретон
tt	bs	босния
tt	ca	каталан
tt	ceb	себуано
tt	chm	мари
tt	chr	чероки
tt	ckb	үзәк көрд
tt	co	корсика
tt	cs	чех
tt	cy	уэльс
tt	da	дания
tt	de	алман
tt	de_CH	югары алман (Швейцария)
tt	dsb	түбән сорб
tt	dv	мальдив
tt	dz	дзонг-кха
tt	el	грек
tt	en	инглиз
tt	eo	эсперанто
tt	es	испан
tt	es_419	испан (Латин Америкасы)
tt	es_ES	испан (Европа)
tt	et	эстон
tt	eu	баск
tt	fa	фарсы
tt	ff	фула
tt	fi	фин
tt	fil	филиппин
tt	fo	фарер
tt	fr	француз
tt	ga	ирланд
tt	gd	шотланд гэль
tt	gl	галисия
tt	gn	гуарани
tt	gu	гуҗарати
tt	ha	хауса
tt	haw	гавайи
tt	he	яһүд
tt	hi	һинд
tt	hil	хилигайнон
tt	hr	хорват
tt	hsb	югары сорб
tt	ht	гаити креол
tt	hu	венгр
tt	hy	әрмән
tt	hz	гереро
tt	ibb	ибибио
tt	id	индонезия
tt	ig	игбо
tt	is	исланд
tt	it	итальян
tt	iu	инуктикут
tt	ja	япон
tt	ka	грузин
tt	kk	казакъ
tt	km	кхмер
tt	kn	каннада
tt	ko	корея
tt	kok	конкани
tt	kr	канури
tt	kru	курух
tt	ks	кашмири
tt	ku	көрд
tt	ky	кыргыз
tt	la	латин
tt	lb	люксембург
tt	lo	лаос
tt	lt	литва
tt	lv	латыш
tt	men	менде
tt	mg	малагаси
tt	mi	маори
tt	mk	македон
tt	ml	малаялам
tt	mn	монгол
tt	mni	манипури
tt	moh	могаук
tt	mr	маратхи
tt	ms	малай
tt	mt	мальта
tt	my	бирма
tt	ne	непали
tt	niu	ниуэ
tt	nl	голланд
tt	ny	ньянҗа
tt	oc	окситан
tt	om	оромо
tt	or	ория
tt	pa	пәнҗаби
tt	pap	папьяменто
tt	pl	поляк
tt	ps	пушту
tt	pt	португал
tt	pt_PT	португал (Европа)
tt	qu	кечуа
tt	quc	киче
tt	rm	ретороман
tt	ro	румын
tt	ru	рус
tt	rw	руанда
tt	sa	санскрит
tt	sah	саха
tt	sat	сантали
tt	sd	синдһи
tt	se	төньяк саам
tt	si	сингал
tt	sk	словак
tt	sl	словен
tt	sma	көньяк саам
tt	smj	луле-саам
tt	smn	инари-саам
tt	sms	колтта-саам
tt	so	сомали
tt	sq	албан
tt	sr	серб
tt	sv	швед
tt	syr	сүрия
tt	ta	тамил
tt	te	телугу
tt	tg	таҗик
tt	th	тай
tt	ti	тигринья
tt	tk	төрекмән
tt	to	тонга
tt	tr	төрек
tt	tt	татар
tt	tzm	үзәк атлас тамазигт
tt	ug	уйгыр
tt	uk	украин
tt	und	билгесез тел
tt	ur	урду
tt	uz	үзбәк
tt	ve	венда
tt	vi	вьетнам
tt	wo	волоф
tt	yi	идиш
tt	yo	йоруба
tt	zh	кытай
tt	zh_Hans	гадиләштерелгән кытай
tt	zh_Hant	традицион кытай
fi	aa	afar
fi	ab	abhaasi
fi	ace	atšeh
fi	ach	atšoli
fi	ada	adangme
fi	ady	adyge
fi	ae	avesta
fi	aeb	tunisianarabia
fi	af	afrikaans
fi	afh	afrihili
fi	agq	aghem
fi	ain	ainu
fi	ak	akan
fi	akk	akkadi
fi	akz	alabama
fi	ale	aleutti
fi	aln	gegi
fi	alt	altai
fi	am	amhara
fi	an	aragonia
fi	ang	muinaisenglanti
fi	anp	angika
fi	ar	arabia
fi	ar_001	yleisarabia
fi	arc	valtakunnanaramea
fi	arn	mapudungun
fi	aro	araona
fi	arp	arapaho
fi	arq	algerianarabia
fi	ars	arabia – najd
fi	arw	arawak
fi	ary	marokonarabia
fi	arz	egyptinarabia
fi	as	assami
fi	asa	asu
fi	ase	amerikkalainen viittomakieli
fi	ast	asturia
fi	av	avaari
fi	avk	kotava
fi	awa	awadhi
fi	ay	aimara
fi	az	azeri
fi	az	azeri
fi	ba	baškiiri
fi	bal	belutši
fi	ban	bali
fi	bar	baijeri
fi	bas	basaa
fi	bax	bamum
fi	bbc	batak-toba
fi	bbj	ghomala
fi	be	valkovenäjä
fi	bej	bedža
fi	bem	bemba
fi	bew	betawi
fi	bez	bena
fi	bfd	fut
fi	bfq	badaga
fi	bg	bulgaria
fi	bgn	länsibelutši
fi	bho	bhodžpuri
fi	bi	bislama
fi	bik	bikol
fi	bin	bini
fi	bjn	banjar
fi	bkm	kom
fi	bla	siksika
fi	bm	bambara
fi	bn	bengali
fi	bo	tiibet
fi	bpy	bišnupria
fi	bqi	bahtiari
fi	br	bretoni
fi	bra	bradž
fi	brh	brahui
fi	brx	bodo
fi	bs	bosnia
fi	bss	koose
fi	bua	burjaatti
fi	bug	bugi
fi	bum	bulu
fi	byn	bilin
fi	byv	medumba
fi	ca	katalaani
fi	cad	caddo
fi	car	karibi
fi	cay	cayuga
fi	cch	atsam
fi	ce	tšetšeeni
fi	ceb	cebuano
fi	cgg	kiga
fi	ch	tšamorro
fi	chb	tšibtša
fi	chg	tšagatai
fi	chk	chuuk
fi	chm	mari
fi	chn	chinook-jargon
fi	cho	choctaw
fi	chp	chipewyan
fi	chr	cherokee
fi	chy	cheyenne
fi	ckb	sorani
fi	co	korsika
fi	cop	kopti
fi	cps	capiznon
fi	cr	cree
fi	crh	krimintataari
fi	crh	kriminturkki
fi	crs	seychellienkreoli
fi	cs	tšekki
fi	csb	kašubi
fi	cu	kirkkoslaavi
fi	cv	tšuvassi
fi	cy	kymri
fi	da	tanska
fi	dak	dakota
fi	dar	dargi
fi	dav	taita
fi	de	saksa
fi	de_AT	itävallansaksa
fi	de_CH	sveitsinyläsaksa
fi	del	delaware
fi	den	slevi
fi	dgr	dogrib
fi	din	dinka
fi	dje	djerma
fi	doi	dogri
fi	dsb	alasorbi
fi	dtp	dusun
fi	dua	duala
fi	dum	keskihollanti
fi	dv	divehi
fi	dyo	jola-fonyi
fi	dyu	djula
fi	dz	dzongkha
fi	dzg	dazaga
fi	ebu	embu
fi	ee	ewe
fi	efi	efik
fi	egl	emilia
fi	egy	muinaisegypti
fi	eka	ekajuk
fi	el	kreikka
fi	elx	elami
fi	en	englanti
fi	en_AU	australianenglanti
fi	en_CA	kanadanenglanti
fi	en_GB	britannianenglanti
fi	en_GB	englanti (Britannia)
fi	en_US	amerikanenglanti
fi	en_US	englanti (USA)
fi	enm	keskienglanti
fi	eo	esperanto
fi	es	espanja
fi	es_419	amerikanespanja
fi	es_ES	euroopanespanja
fi	es_MX	meksikonespanja
fi	esu	alaskanjupik
fi	et	viro
fi	eu	baski
fi	ewo	ewondo
fi	ext	extremadura
fi	fa	persia
fi	fa	persia
fi	fan	fang
fi	fat	fanti
fi	ff	fulani
fi	fi	suomi
fi	fil	filipino
fi	fit	meänkieli
fi	fj	fidži
fi	fo	fääri
fi	fon	fon
fi	fr	ranska
fi	fr_CA	kanadanranska
fi	fr_CH	sveitsinranska
fi	frc	cajunranska
fi	frm	keskiranska
fi	fro	muinaisranska
fi	frp	arpitaani
fi	frr	pohjoisfriisi
fi	frs	itäfriisi
fi	fur	friuli
fi	fy	länsifriisi
fi	ga	iiri
fi	gaa	ga
fi	gag	gagauzi
fi	gan	gan-kiina
fi	gay	gajo
fi	gba	gbaja
fi	gbz	zoroastrialaisdari
fi	gd	gaeli
fi	gez	ge’ez
fi	gil	kiribati
fi	gl	galicia
fi	glk	gilaki
fi	gmh	keskiyläsaksa
fi	gn	guarani
fi	goh	muinaisyläsaksa
fi	gom	goankonkani
fi	gon	gondi
fi	gor	gorontalo
fi	got	gootti
fi	grb	grebo
fi	grc	muinaiskreikka
fi	gsw	sveitsinsaksa
fi	gu	gudžarati
fi	guc	wayuu
fi	gur	frafra
fi	guz	gusii
fi	gv	manksi
fi	gwi	gwitšin
fi	ha	hausa
fi	hai	haida
fi	hak	hakka-kiina
fi	haw	havaiji
fi	he	heprea
fi	hi	hindi
fi	hif	fidžinhindi
fi	hil	hiligaino
fi	hit	heetti
fi	hmn	hmong
fi	ho	hiri-motu
fi	hr	kroatia
fi	hsb	yläsorbi
fi	hsn	xiang-kiina
fi	ht	haiti
fi	hu	unkari
fi	hup	hupa
fi	hy	armenia
fi	hz	herero
fi	ia	interlingua
fi	iba	iban
fi	ibb	ibibio
fi	id	indonesia
fi	ie	interlingue
fi	ig	igbo
fi	ii	sichuanin-yi
fi	ik	inupiaq
fi	ilo	iloko
fi	inh	inguuši
fi	io	ido
fi	is	islanti
fi	it	italia
fi	iu	inuktitut
fi	izh	inkeroinen
fi	ja	japani
fi	jam	jamaikankreolienglanti
fi	jbo	lojban
fi	jgo	ngomba
fi	jmc	machame
fi	jpr	juutalaispersia
fi	jrb	juutalaisarabia
fi	jut	juutti
fi	jv	jaava
fi	ka	georgia
fi	kaa	karakalpakki
fi	kab	kabyyli
fi	kac	katšin
fi	kaj	jju
fi	kam	kamba
fi	kaw	kavi
fi	kbd	kabardi
fi	kbl	kanembu
fi	kcg	tyap
fi	kde	makonde
fi	kea	kapverdenkreoli
fi	ken	kenyang
fi	kfo	norsunluurannikonkoro
fi	kg	kongo
fi	kgp	kaingang
fi	kha	khasi
fi	kho	khotani
fi	khq	koyra chiini
fi	khw	khowar
fi	ki	kikuju
fi	kiu	kirmanjki
fi	kj	kuanjama
fi	kk	kazakki
fi	kkj	kako
fi	kl	kalaallisut
fi	kl	grönlanti
fi	kln	kalenjin
fi	km	khmer
fi	kmb	kimbundu
fi	kn	kannada
fi	ko	korea
fi	koi	komipermjakki
fi	kok	konkani
fi	kos	kosrae
fi	kpe	kpelle
fi	kr	kanuri
fi	krc	karatšai-balkaari
fi	kri	krio
fi	krj	kinaray-a
fi	krl	karjala
fi	kru	kurukh
fi	ks	kašmiri
fi	ksb	shambala
fi	ksf	bafia
fi	ksh	kölsch
fi	ku	kurdi
fi	kum	kumykki
fi	kut	kutenai
fi	kv	komi
fi	kw	korni
fi	ky	kirgiisi
fi	la	latina
fi	lad	ladino
fi	lad	juutalaisespanja
fi	lag	lango
fi	lah	lahnda
fi	lam	lamba
fi	lb	luxemburg
fi	lez	lezgi
fi	lfn	lingua franca nova
fi	lg	ganda
fi	li	limburg
fi	lij	liguuri
fi	liv	liivi
fi	lkt	lakota
fi	lmo	lombardi
fi	ln	lingala
fi	lo	lao
fi	lol	mongo
fi	lou	louisianankreoli
fi	loz	lozi
fi	lrc	pohjoisluri
fi	lt	liettua
fi	ltg	latgalli
fi	lu	katanganluba
fi	lua	luluanluba
fi	lui	luiseño
fi	lun	lunda
fi	luo	luo
fi	lus	lusai
fi	luy	luhya
fi	lv	latvia
fi	lzh	klassinen kiina
fi	lzz	lazi
fi	mad	madura
fi	maf	mafa
fi	mag	magahi
fi	mai	maithili
fi	mak	makassar
fi	man	mandingo
fi	mas	maasai
fi	mde	maba
fi	mdf	mokša
fi	mdr	mandar
fi	men	mende
fi	mer	meru
fi	mfe	morisyen
fi	mg	malagassi
fi	mga	keski-iiri
fi	mgh	makua-meetto
fi	mgo	meta’
fi	mh	marshall
fi	mi	maori
fi	mic	micmac
fi	min	minangkabau
fi	mk	makedonia
fi	ml	malajalam
fi	mn	mongoli
fi	mnc	mantšu
fi	mni	manipuri
fi	moh	mohawk
fi	mos	mossi
fi	mr	marathi
fi	mrj	vuorimari
fi	ms	malaiji
fi	mt	malta
fi	mua	mundang
fi	mul	useita kieliä
fi	mus	creek
fi	mwl	mirandeesi
fi	mwr	marwari
fi	mwv	mentawai
fi	my	burma
fi	mye	myene
fi	myv	ersä
fi	mzn	mazandarani
fi	na	nauru
fi	nan	min nan -kiina
fi	nap	napoli
fi	naq	nama
fi	nb	norjan bokmål
fi	nd	pohjois-ndebele
fi	nds	alasaksa
fi	nds_NL	alankomaidenalasaksa
fi	ne	nepali
fi	new	newari
fi	ng	ndonga
fi	nia	nias
fi	niu	niue
fi	njo	ao naga
fi	nl	hollanti
fi	nl_BE	flaami
fi	nmg	kwasio
fi	nn	norjan nynorsk
fi	nnh	ngiemboon
fi	no	norja
fi	nog	nogai
fi	non	muinaisnorja
fi	nov	novial
fi	nqo	n’ko
fi	nr	etelä-ndebele
fi	nso	pohjoissotho
fi	nus	nuer
fi	nv	navajo
fi	nwc	klassinen newari
fi	ny	njandža
fi	nym	nyamwezi
fi	nyn	nyankole
fi	nyo	nyoro
fi	nzi	nzima
fi	oc	oksitaani
fi	oj	odžibwa
fi	om	oromo
fi	or	orija
fi	os	osseetti
fi	osa	osage
fi	ota	osmani
fi	pa	pandžabi
fi	pag	pangasinan
fi	pal	pahlavi
fi	pam	pampanga
fi	pap	papiamentu
fi	pau	palau
fi	pcd	picardi
fi	pcm	nigerianpidgin
fi	pdc	pennsylvaniansaksa
fi	pdt	plautdietsch
fi	peo	muinaispersia
fi	pfl	pfaltsi
fi	phn	foinikia
fi	pi	paali
fi	pl	puola
fi	pms	piemonte
fi	pnt	pontoksenkreikka
fi	pon	pohnpei
fi	prg	muinaispreussi
fi	pro	muinaisprovensaali
fi	ps	paštu
fi	pt	portugali
fi	pt_BR	brasilianportugali
fi	pt_PT	euroopanportugali
fi	qu	ketšua
fi	quc	kʼicheʼ
fi	qug	chimborazonylänköketšua
fi	raj	radžastani
fi	rap	rapanui
fi	rar	rarotonga
fi	rgn	romagnoli
fi	rif	tarifit
fi	rm	retoromaani
fi	rn	rundi
fi	ro	romania
fi	ro_MD	moldova
fi	rof	rombo
fi	rom	romani
fi	root	juuri
fi	rtm	rotuma
fi	ru	venäjä
fi	rue	ruteeni
fi	rug	roviana
fi	rup	aromania
fi	rw	ruanda
fi	rwk	rwa
fi	sa	sanskrit
fi	sad	sandawe
fi	sah	jakuutti
fi	sam	samarianaramea
fi	saq	samburu
fi	sas	sasak
fi	sat	santali
fi	saz	sauraštri
fi	sba	ngambay
fi	sbp	sangu
fi	sc	sardi
fi	scn	sisilia
fi	sco	skotti
fi	sd	sindhi
fi	sdc	sassarinsardi
fi	sdh	eteläkurdi
fi	se	pohjoissaame
fi	see	seneca
fi	seh	sena
fi	sei	seri
fi	sel	selkuppi
fi	ses	koyraboro senni
fi	sg	sango
fi	sga	muinaisiiri
fi	sgs	samogiitti
fi	sh	serbokroaatti
fi	shi	tašelhit
fi	shn	shan
fi	shu	tšadinarabia
fi	si	sinhala
fi	sid	sidamo
fi	sk	slovakki
fi	sl	sloveeni
fi	sli	sleesiansaksa
fi	sly	selayar
fi	sm	samoa
fi	sma	eteläsaame
fi	smj	luulajansaame
fi	smn	inarinsaame
fi	sms	koltansaame
fi	sn	šona
fi	snk	soninke
fi	so	somali
fi	sog	sogdi
fi	sq	albania
fi	sr	serbia
fi	srn	sranan
fi	srr	serer
fi	ss	swazi
fi	ssy	saho
fi	st	eteläsotho
fi	stq	saterlandinfriisi
fi	su	sunda
fi	suk	sukuma
fi	sus	susu
fi	sux	sumeri
fi	sv	ruotsi
fi	sw	swahili
fi	sw_CD	kingwana
fi	swb	komori
fi	syc	muinaissyyria
fi	syr	syyria
fi	szl	sleesia
fi	ta	tamili
fi	tcy	tulu
fi	te	telugu
fi	tem	temne
fi	teo	teso
fi	ter	tereno
fi	tet	tetum
fi	tg	tadžikki
fi	th	thai
fi	ti	tigrinja
fi	tig	tigre
fi	tiv	tiv
fi	tk	turkmeeni
fi	tkl	tokelau
fi	tkr	tsahuri
fi	tl	tagalog
fi	tlh	klingon
fi	tli	tlingit
fi	tly	tališi
fi	tmh	tamašek
fi	tn	tswana
fi	to	tonga
fi	tog	malawintonga
fi	tpi	tok-pisin
fi	tr	turkki
fi	tru	turojo
fi	trv	taroko
fi	ts	tsonga
fi	tsd	tsakonia
fi	tsi	tsimši
fi	tt	tataari
fi	ttt	tati
fi	tum	tumbuka
fi	tvl	tuvalu
fi	tw	twi
fi	twq	tasawaq
fi	ty	tahiti
fi	tyv	tuva
fi	tzm	keskiatlaksentamazight
fi	udm	udmurtti
fi	ug	uiguuri
fi	uga	ugarit
fi	uk	ukraina
fi	umb	mbundu
fi	und	tuntematon kieli
fi	ur	urdu
fi	uz	uzbekki
fi	vai	vai
fi	ve	venda
fi	vec	venetsia
fi	vep	vepsä
fi	vi	vietnam
fi	vls	länsiflaami
fi	vmf	maininfrankki
fi	vo	volapük
fi	vot	vatja
fi	vro	võro
fi	vun	vunjo
fi	wa	valloni
fi	wae	walser
fi	wal	wolaitta
fi	war	waray
fi	was	washo
fi	wbp	warlpiri
fi	wo	wolof
fi	wuu	wu-kiina
fi	xal	kalmukki
fi	xh	xhosa
fi	xmf	mingreli
fi	xog	soga
fi	yao	jao
fi	yap	japi
fi	yav	yangben
fi	ybb	yemba
fi	yi	jiddiš
fi	yo	joruba
fi	yrl	ñeengatú
fi	yue	kantoninkiina
fi	za	zhuang
fi	zap	zapoteekki
fi	zbl	blisskieli
fi	zea	seelanti
fi	zen	zenaga
fi	zgh	vakioitu tamazight
fi	zh	kiina
fi	zh_Hans	yksinkertaistettu kiina
fi	zh_Hant	perinteinen kiina
fi	zu	zulu
fi	zun	zuni
fi	zxx	ei kielellistä sisältöä
fi	zza	zaza
bs	aa	afarski
bs	ab	abhaski
bs	ace	ačinski
bs	ach	akoli
bs	ada	adangmejski
bs	ady	adigejski
bs	ae	avestanski
bs	af	afrikans
bs	afh	afrihili
bs	agq	aghem
bs	ain	ainu
bs	ak	akan
bs	akk	akadijski
bs	ale	aleutski
bs	alt	južni altai
bs	am	amharski
bs	an	aragonski
bs	ang	staroengleski
bs	anp	angika
bs	ar	arapski
bs	ar_001	moderni standardni arapski
bs	arc	aramejski
bs	arn	mapuški
bs	arp	arapaho
bs	arw	aravak
bs	as	asamski
bs	asa	asu
bs	ast	asturijski
bs	av	avarski
bs	awa	avadhi
bs	ay	ajmara
bs	az	azerbejdžanski
bs	az	azerski
bs	ba	baškirski
bs	bal	baluči
bs	ban	balinezijski
bs	bas	basa
bs	bax	bamunski
bs	bbj	gomala
bs	be	bjeloruski
bs	bej	beja
bs	bem	bemba
bs	bez	bena
bs	bfd	bafut
bs	bg	bugarski
bs	bgn	zapadni belučki
bs	bho	bojpuri
bs	bi	bislama
bs	bik	bikol
bs	bin	bini
bs	bkm	kom
bs	bla	siksika
bs	bm	bambara
bs	bn	bengalski
bs	bo	tibetanski
bs	br	bretonski
bs	bra	braj
bs	brx	bodo
bs	bs	bosanski
bs	bss	akoski
bs	bua	buriat
bs	bug	bugiški
bs	bum	bulu
bs	byn	blin
bs	byv	medumba
bs	ca	katalonski
bs	cad	kado
bs	car	karipski
bs	cay	kajuga
bs	cch	atsam
bs	ce	čečenski
bs	ceb	cebuano
bs	cgg	čiga
bs	ch	čamoro
bs	chb	čibča
bs	chg	čagatai
bs	chk	čukeski
bs	chm	mari
bs	chn	činukski žargon
bs	cho	čoktav
bs	chp	čipvijanski
bs	chr	čiroki
bs	chy	čejenski
bs	ckb	centralnokurdski
bs	co	korzikanski
bs	cop	koptski
bs	cr	kri
bs	crh	krimski turski
bs	crs	seselva kreolski francuski
bs	cs	češki
bs	csb	kašubijanski
bs	cu	staroslavenski
bs	cv	čuvaški
bs	cy	velški
bs	da	danski
bs	dak	dakota
bs	dar	dargva
bs	dav	taita
bs	de	njemački
bs	de_CH	gornjonjemački (Švicarska)
bs	del	delaver
bs	den	slave
bs	dgr	dogrib
bs	din	dinka
bs	dje	zarma
bs	doi	dogri
bs	dsb	donjolužičkosrpski
bs	dua	duala
bs	dum	srednjovjekovni holandski
bs	dv	divehi
bs	dyo	jola-foni
bs	dyu	diula
bs	dz	džonga
bs	dzg	dazaga
bs	ebu	embu
bs	ee	eve
bs	efi	efik
bs	egy	staroegipatski
bs	eka	ekajuk
bs	el	grčki
bs	elx	elamitski
bs	en	engleski
bs	en_GB	engleski (UK)
bs	en_US	engleski (SAD)
bs	enm	srednjovjekovni engleski
bs	eo	esperanto
bs	es	španski
bs	et	estonski
bs	eu	baskijski
bs	ewo	evondo
bs	fa	perzijski
bs	fan	fang
bs	fat	fanti
bs	ff	fulah
bs	fi	finski
bs	fil	filipino
bs	fj	fidžijski
bs	fo	farski
bs	fon	fon
bs	fr	francuski
bs	frm	srednjovjekovni francuski
bs	fro	starofrancuski
bs	frr	sjeverni frizijski
bs	frs	istočnofrizijski
bs	fur	friulijski
bs	fy	zapadni frizijski
bs	ga	irski
bs	gaa	ga
bs	gag	gagauški
bs	gay	gajo
bs	gba	gbaja
bs	gd	škotski galski
bs	gez	staroetiopski
bs	gil	gilbertski
bs	gl	galicijski
bs	gmh	srednjovjekovni gornjonjemački
bs	gn	gvarani
bs	goh	staronjemački
bs	gon	gondi
bs	gor	gorontalo
bs	got	gotski
bs	grb	grebo
bs	grc	starogrčki
bs	gsw	njemački (Švicarska)
bs	gu	gudžarati
bs	guz	gusi
bs	gv	manks
bs	gwi	gvičin
bs	ha	hausa
bs	hai	haida
bs	haw	havajski
bs	he	hebrejski
bs	hi	hindi
bs	hil	hiligajnon
bs	hit	hitite
bs	hmn	hmong
bs	ho	hiri motu
bs	hr	hrvatski
bs	hsb	gornjolužičkosrpski
bs	ht	haićanski kreolski
bs	hu	mađarski
bs	hup	hupa
bs	hy	armenski
bs	hz	herero
bs	ia	interlingva
bs	iba	iban
bs	ibb	ibibio
bs	id	indonezijski
bs	ie	interlingve
bs	ig	igbo
bs	ii	sičuan ji
bs	ik	inupiak
bs	ilo	iloko
bs	inh	ingušetski
bs	io	ido
bs	is	islandski
bs	it	italijanski
bs	iu	inuktitut
bs	ja	japanski
bs	jbo	lojban
bs	jgo	ngomba
bs	jmc	makame
bs	jpr	judeo-perzijski
bs	jrb	judeo-arapski
bs	jv	javanski
bs	ka	gruzijski
bs	kaa	kara-kalpak
bs	kab	kabile
bs	kac	kačin
bs	kaj	kaju
bs	kam	kamba
bs	kaw	kavi
bs	kbd	kabardijski
bs	kbl	kanembu
bs	kcg	tjap
bs	kde	makonde
bs	kea	zelenortski
bs	kfo	koro
bs	kg	kongo
bs	kha	kasi
bs	kho	kotanizijski
bs	khq	kojra čini
bs	ki	kikuju
bs	kj	kuanjama
bs	kk	kazaški
bs	kkj	kako
bs	kl	kalalisutski
bs	kln	kalenjin
bs	km	kmerski
bs	kmb	kimbundu
bs	kn	kanada
bs	ko	korejski
bs	koi	komi-permski
bs	kok	konkani
bs	kos	kosrejski
bs	kpe	kpele
bs	kr	kanuri
bs	krc	karačaj-balkar
bs	kri	krio
bs	krl	karelijski
bs	kru	kuruški
bs	ks	kašmirski
bs	ksb	šambala
bs	ksf	bafia
bs	ksh	kelnski
bs	ku	kurdski
bs	kum	kumik
bs	kut	kutenai
bs	kv	komi
bs	kw	kornski
bs	ky	kirgiški
bs	la	latinski
bs	lad	ladino
bs	lag	langi
bs	lah	landa
bs	lam	lamba
bs	lb	luksemburški
bs	lez	lezgijski
bs	lg	ganda
bs	li	limburški
bs	lkt	lakota
bs	ln	lingala
bs	lo	laoski
bs	lol	mongo
bs	loz	lozi
bs	lrc	sjeverni luri
bs	lt	litvanski
bs	lu	luba-katanga
bs	lua	luba-lulua
bs	lui	luiseno
bs	lun	lunda
bs	luo	luo
bs	lus	mizo
bs	luy	luhija
bs	lv	latvijski
bs	mad	madureški
bs	maf	mafa
bs	mag	magahi
bs	mai	maitili
bs	mak	makasar
bs	man	mandingo
bs	mas	masai
bs	mde	maba
bs	mdf	mokša
bs	mdr	mandar
bs	men	mende
bs	mer	meru
bs	mfe	mauricijski kreolski
bs	mg	malgaški
bs	mga	srednjovjekovni irski
bs	mgh	makuva-meto
bs	mgo	meta
bs	mh	maršalski
bs	mi	maorski
bs	mic	mikmak
bs	min	minangkabau
bs	mk	makedonski
bs	ml	malajalam
bs	mn	mongolski
bs	mnc	manču
bs	mni	manipuri
bs	moh	mohavk
bs	mos	mosi
bs	mr	marati
bs	ms	malajski
bs	mt	malteški
bs	mua	mundang
bs	mul	više jezika
bs	mus	kriški
bs	mwl	mirandeški
bs	mwr	marvari
bs	my	burmanski
bs	mye	mjene
bs	myv	erzija
bs	mzn	mazanderanski
bs	na	nauru
bs	nap	napolitanski
bs	naq	nama
bs	nb	norveški (Bokmal)
bs	nd	sjeverni ndebele
bs	nds	donjonjemački
bs	nds_NL	donjosaksonski
bs	ne	nepalski
bs	new	nevari
bs	ng	ndonga
bs	nia	nias
bs	niu	niue
bs	nl	holandski
bs	nl_BE	flamanski
bs	nmg	kvasio
bs	nn	norveški (Nynorsk)
bs	nnh	ngiembon
bs	no	norveški
bs	nog	nogai
bs	non	staronordijski
bs	nqo	nko
bs	nr	južni ndebele
bs	nso	sjeverni soto
bs	nus	nuer
bs	nv	navaho
bs	nwc	klasični nevari
bs	ny	njanja
bs	nym	njamvezi
bs	nyn	njankole
bs	nyo	njoro
bs	nzi	nzima
bs	oc	oksitanski
bs	oj	ojibva
bs	om	oromo
bs	or	orijski
bs	os	osetski
bs	osa	osage
bs	ota	osmanski turski
bs	pa	pandžapski
bs	pag	pangasinski
bs	pal	pahlavi
bs	pam	pampanga
bs	pap	papiamento
bs	pau	palauanski
bs	pcm	nigerijski pidžin
bs	peo	staroperzijski
bs	phn	feničanski
bs	pi	pali
bs	pl	poljski
bs	pon	ponpejski
bs	prg	pruski
bs	pro	staroprovansalski
bs	ps	paštu
bs	ps	pušto
bs	pt	portugalski
bs	qu	kečua
bs	quc	kiče
bs	raj	rajastani
bs	rap	rapanui
bs	rar	rarotongan
bs	rm	retoromanski
bs	rn	rundi
bs	ro	rumunski
bs	ro_MD	moldavski
bs	rof	rombo
bs	rom	romani
bs	root	korijenski
bs	ru	ruski
bs	rup	arumunski
bs	rw	kinjaruanda
bs	rwk	rua
bs	sa	sanskrit
bs	sad	sandave
bs	sah	jakutski
bs	sam	samaritanski aramejski
bs	saq	samburu
bs	sas	sasak
bs	sat	santali
bs	sba	ngambaj
bs	sbp	sangu
bs	sc	sardinijski
bs	scn	sicilijanski
bs	sco	škotski
bs	sd	sindi
bs	sdh	južni kurdski
bs	se	sjeverni sami
bs	see	seneka
bs	seh	sena
bs	sel	selkup
bs	ses	kojraboro seni
